Id,SalePrice,MSZoning+RL,MSZoning+RM,MSZoning+Rare_var,MSZoning+FV,Street+Pave,Street+Rare_var,Alley+Missing,Alley+Grvl,Alley+Pave,LotShape+Reg,LotShape+IR1,LotShape+IR2,LotShape+Rare_var,LandContour+Lvl,LandContour+Bnk,LandContour+Low,LandContour+HLS,Utilities+AllPub,Utilities+Rare_var,LotConfig+Inside,LotConfig+FR2,LotConfig+Corner,LotConfig+CulDSac,LotConfig+Rare_var,LandSlope+Gtl,LandSlope+Mod,LandSlope+Rare_var,Neighborhood+CollgCr,Neighborhood+Rare_var,Neighborhood+Crawfor,Neighborhood+NoRidge,Neighborhood+Mitchel,Neighborhood+Somerst,Neighborhood+NWAmes,Neighborhood+OldTown,Neighborhood+BrkSide,Neighborhood+Sawyer,Neighborhood+NridgHt,Neighborhood+NAmes,Neighborhood+SawyerW,Neighborhood+IDOTRR,Neighborhood+MeadowV,Neighborhood+Edwards,Neighborhood+Timber,Neighborhood+Gilbert,Neighborhood+StoneBr,Neighborhood+ClearCr,Neighborhood+BrDale,Neighborhood+SWISU,Condition1+Norm,Condition1+Feedr,Condition1+PosN,Condition1+Artery,Condition1+Rare_var,Condition1+RRAn,Condition2+Norm,Condition2+Rare_var,BldgType+1Fam,BldgType+2fmCon,BldgType+Duplex,BldgType+TwnhsE,BldgType+Twnhs,HouseStyle+2Story,HouseStyle+1Story,HouseStyle+1.5Fin,HouseStyle+Rare_var,HouseStyle+SFoyer,HouseStyle+SLvl,RoofStyle+Gable,RoofStyle+Hip,RoofStyle+Rare_var,RoofMatl+CompShg,RoofMatl+Rare_var,Exterior1st+VinylSd,Exterior1st+MetalSd,Exterior1st+Wd Sdng,Exterior1st+HdBoard,Exterior1st+BrkFace,Exterior1st+WdShing,Exterior1st+CemntBd,Exterior1st+Plywood,Exterior1st+AsbShng,Exterior1st+Stucco,Exterior1st+Rare_var,Exterior2nd+VinylSd,Exterior2nd+MetalSd,Exterior2nd+Wd Shng,Exterior2nd+HdBoard,Exterior2nd+Plywood,Exterior2nd+Wd Sdng,Exterior2nd+CmentBd,Exterior2nd+BrkFace,Exterior2nd+Stucco,Exterior2nd+AsbShng,Exterior2nd+Rare_var,MasVnrType+BrkFace,MasVnrType+None,MasVnrType+Stone,MasVnrType+Rare_var,ExterQual+Gd,ExterQual+TA,ExterQual+Ex,ExterQual+Fa,ExterCond+TA,ExterCond+Gd,ExterCond+Fa,ExterCond+Rare_var,Foundation+PConc,Foundation+CBlock,Foundation+BrkTil,Foundation+Rare_var,Foundation+Slab,BsmtQual+Gd,BsmtQual+TA,BsmtQual+Ex,BsmtQual+Missing,BsmtQual+Fa,BsmtCond+TA,BsmtCond+Gd,BsmtCond+Missing,BsmtCond+Fa,BsmtCond+Rare_var,BsmtExposure+No,BsmtExposure+Gd,BsmtExposure+Mn,BsmtExposure+Av,BsmtExposure+Missing,BsmtFinType1+GLQ,BsmtFinType1+ALQ,BsmtFinType1+Unf,BsmtFinType1+Rec,BsmtFinType1+BLQ,BsmtFinType1+Missing,BsmtFinType1+LwQ,BsmtFinType2+Unf,BsmtFinType2+BLQ,BsmtFinType2+Missing,BsmtFinType2+ALQ,BsmtFinType2+Rec,BsmtFinType2+LwQ,BsmtFinType2+GLQ,Heating+GasA,Heating+Rare_var,HeatingQC+Ex,HeatingQC+Gd,HeatingQC+TA,HeatingQC+Fa,HeatingQC+Rare_var,CentralAir+Y,CentralAir+N,Electrical+SBrkr,Electrical+FuseF,Electrical+FuseA,Electrical+Rare_var,KitchenQual+Gd,KitchenQual+TA,KitchenQual+Ex,KitchenQual+Fa,KitchenQual+Rare_var,Functional+Typ,Functional+Min1,Functional+Rare_var,Functional+Min2,Functional+Mod,FireplaceQu+Missing,FireplaceQu+TA,FireplaceQu+Gd,FireplaceQu+Fa,FireplaceQu+Ex,FireplaceQu+Po,GarageType+Attchd,GarageType+Detchd,GarageType+BuiltIn,GarageType+Rare_var,GarageType+Missing,GarageType+Basment,GarageFinish+RFn,GarageFinish+Unf,GarageFinish+Fin,GarageFinish+Missing,GarageQual+TA,GarageQual+Fa,GarageQual+Rare_var,GarageQual+Missing,GarageCond+TA,GarageCond+Fa,GarageCond+Missing,GarageCond+Rare_var,PavedDrive+Y,PavedDrive+N,PavedDrive+P,PoolQC+Missing,PoolQC+Rare_var,Fence+Missing,Fence+MnPrv,Fence+GdWo,Fence+GdPrv,Fence+Rare_var,MiscFeature+Missing,MiscFeature+Shed,MiscFeature+Rare_var,SaleType+WD,SaleType+New,SaleType+COD,SaleType+Rare_var,SaleCondition+Normal,SaleCondition+Abnorml,SaleCondition+Partial,SaleCondition+Rare_var,SaleCondition+Family,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,YearBuilt-YrSold,YearRemodAdd-YrSold,GarageYrBlt-YrSold,LotFrontage,LotArea,1stFlrSF,GrLivArea
125,12.10625231,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.305986772,0.503653839,0.555555556,0.5,0.775362319,0.8,0,0,0,0.583047945,0.222913257,0.571706962,0,0,0.551082587,0,0,0.5,0,0.375,0.333333333,0.384615385,0.25,0.269230769,0.4,0.29233871,0.134831461,0,0,0,0,0,0,0,0.75,0.226277372,0.209677419,0.732484076,0.305986772,0.503653839,0.571706962,0.551082587
126,11.34450681,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.388581117,0.32324906,0.555555556,0.875,0.456521739,0.533333333,0,0.08681786,0,0.012842466,0.085106383,0.16246176,0,0.219924812,0.288041651,0.333333333,0,0.25,0,0.25,0.333333333,0.230769231,0,0.269230769,0,0,0.037219101,0,0,0,0,0,0,0.454545455,0,0.525547445,0.419354839,0.722929936,0.388581117,0.32324906,0.16246176,0.288041651
127,11.75978554,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.588235294,0.434908997,0.260806682,0.555555556,0.5,0.753623188,0.433333333,0,0.021261517,0,0.41010274,0.176432079,0.386699276,0,0,0.372749069,0,0,0.5,0,0.25,0.333333333,0.230769231,0.25,0.262820513,0.4,0.295698925,0,0.276280323,0,0,0,0,0,0.090909091,0.25,0.233576642,0.532258065,0.732484076,0.434908997,0.260806682,0.386699276,0.372749069
128,11.3736634,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.147058824,0.35637473,0.238091805,0.444444444,0.75,0.420289855,0,0,0.020552799,0,0.238013699,0.109983633,0.338460022,0,0,0.32625005,0,0,0.25,0,0.375,0.333333333,0.230769231,0.25,0.269230769,0,0,0,0,0,0,0,0,0,0.454545455,0.25,0.569343066,0.951612903,0.72611465,0.35637473,0.238091805,0.338460022,0.32625005
129,11.9511804,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.235294118,0.440312596,0.345336626,0.555555556,0.5,0.68115942,0.266666667,0.16625,0.090715804,0,0.063356164,0.10801964,0.249956091,0.333171913,0,0.493565229,0,0,0.25,0.5,0.375,0.333333333,0.307692308,0.25,0.227564103,0.4,0.304435484,0.132022472,0.145552561,0,0,0,0,0,0.545454545,0,0.299270073,0.677419355,0.76433121,0.440312596,0.345336626,0.249956091,0.493565229
130,11.91839057,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.440312596,0.378097432,0.444444444,0.75,0.623188406,0.683333333,0.053125,0.100460666,0.018348624,0.176797945,0.16497545,0.421398398,0,0,0.406196417,0,0.5,0.25,0.5,0.375,0.333333333,0.307692308,0,0.330128205,0.4,0.504032258,0,0.107816712,0,0.354330709,0,0,0,0.545454545,0,0.357664234,0.274193548,0.662420382,0.440312596,0.378097432,0.421398398,0.406196417
131,12.32829028,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.235294118,0.530341853,0.467935918,0.666666667,0.625,0.68115942,0.266666667,0.193125,0.078844791,0,0.20505137,0.151227496,0.474216823,0.455690073,0,0.659861946,0,0,0.5,0.5,0.5,0.333333333,0.461538462,0.5,0.227564103,0.4,0.327284946,0.073735955,0.088948787,0,0,0,0,0,0.363636364,0,0.299270073,0.677419355,0.76433121,0.530341853,0.467935918,0.474216823,0.659861946
132,12.4049235,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.235294118,0.434908997,0.438609508,0.555555556,0.5,0.927536232,0.833333333,0.025,0.123139617,0,0.127140411,0.162356792,0.410432114,0.499757869,0,0.642553208,0.333333333,0,0.5,0.5,0.375,0.333333333,0.384615385,0.25,0.336538462,0.4,0.262096774,0.016853933,0.064690027,0,0,0,0,0,0.545454545,0.75,0.072992701,0.177419355,0.665605096,0.434908997,0.438609508,0.410432114,0.642553208
133,11.92337811,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.471175462,0.340057247,0.444444444,0.625,0.630434783,0.866666667,0,0.071757619,0,0.281678082,0.173977087,0.50627481,0,0,0.488010905,0.333333333,0,0.25,0,0.375,0.333333333,0.384615385,0,0.253205128,0.4,0.419354839,0,0,0,0,0,0,0,0.545454545,0.25,0.357664234,0.112903226,0.742038217,0.471175462,0.340057247,0.50627481,0.488010905
134,12.30138283,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.434908997,0.325345076,0.777777778,0.5,0.934782609,0.866666667,0.085,0.178065202,0,0.112157534,0.207364975,0.497599855,0,0,0.4796489,0.333333333,0,0.5,0,0.25,0.333333333,0.307692308,0,0.33974359,0.4,0.316532258,0.134831461,0.033692722,0,0,0,0,0,0.454545455,0.75,0.065693431,0.14516129,0.662420382,0.434908997,0.325345076,0.497599855,0.4796489
135,12.10071213,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.485692615,0.40575543,0.444444444,0.625,0.695652174,0.716666667,0,0.100992204,0,0.381421233,0.239116203,0.601686475,0,0,0.579980587,0,0,0.5,0.5,0.375,0.333333333,0.384615385,0.25,0.233974359,0.4,0.295698925,0,0.129380054,0.177865613,0,0,0,0,0.545454545,0,0.284671533,0.241935484,0.757961783,0.485692615,0.40575543,0.601686475,0.579980587
136,12.06681058,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.495063747,0.406982502,0.666666667,0.625,0.710144928,0.333333333,0.18,0,0,0.558219178,0.213420622,0.593274359,0,0,0.571871939,0,0,0.5,0,0.375,0.333333333,0.384615385,0.25,0.240384615,0.4,0.356182796,0.068820225,0,0,0,0,0,0,0.363636364,0.5,0.284671533,0.64516129,0.757961783,0.495063747,0.406982502,0.593274359,0.571871939
137,11.87059991,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.434908997,0.406133811,0.444444444,0.5,0.688405797,0.283333333,0.1225,0.123139617,0,0.222174658,0.198690671,0.473612725,0,0,0.456527108,0,0,0.5,0,0.375,0.333333333,0.230769231,0.25,0.230769231,0.2,0.213709677,0,0.149595687,0,0,0,0,0,0.545454545,0.25,0.299270073,0.677419355,0.76433121,0.434908997,0.406133811,0.473612725,0.456527108
138,12.04941884,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.411764706,0.50420347,0.419201703,0.666666667,0.5,0.84057971,0.65,0.04375,0,0,0.81635274,0.312111293,0.649222113,0,0,0.625801373,0,0,0.75,0,0.625,0.666666667,0.538461538,0,0.301282051,0.6,0.514784946,0,0,0,0,0,0,0,0.545454545,0,0.138686131,0.306451613,0.691082803,0.50420347,0.419201703,0.649222113,0.625801373
139,12.34583459,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.235294118,0.46117107,0.380115489,0.777777778,0.5,0.920289855,0.833333333,0.2,0.118355776,0,0.143835616,0.164320786,0.403910906,0.410653753,0,0.605931926,0,0,0.5,0.5,0.375,0.333333333,0.384615385,0.5,0.333333333,0.6,0.443548387,0.157303371,0.142857143,0,0,0,0,0,1,0.5,0.072992701,0.161290323,0.665605096,0.46117107,0.380115489,0.403910906,0.605931926
140,12.35233515,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.235294118,0.418208121,0.484143737,0.555555556,0.5,0.905797101,0.783333333,0,0.14546421,0,0.045804795,0.15188216,0.375023123,0.404842615,0,0.588710592,0.333333333,0,0.5,0.5,0.375,0.333333333,0.384615385,0,0.326923077,0.4,0.315860215,0.193820225,0.133423181,0,0,0,0,0,0.636363636,0.75,0.094890511,0.225806452,0.675159236,0.418208121,0.484143737,0.375023123,0.588710592
141,11.65268741,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.445638443,0.408855408,0.333333333,0.5,0.717391304,0.35,0,0.07654146,0,0.184931507,0.141407529,0.348798437,0,0,0.336215505,0,0,0.25,0,0.375,0.333333333,0.230769231,0.25,0.269230769,0,0,0,0,0,0,0,0,0,0.272727273,1,0.291970803,0.661290323,0.73566879,0.445638443,0.408855408,0.348798437,0.336215505
142,12.46843691,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.485692615,0.429112461,0.666666667,0.5,0.963768116,0.916666667,0,0.230333097,0,0.185787671,0.283797054,0.604448203,0,0,0.582642686,0.333333333,0,0.5,0,0.375,0.333333333,0.384615385,0,0.352564103,0.4,0.443548387,0.112359551,0.032345013,0,0,0,0,0,0,0,0.01459854,0.048387097,0.640127389,0.485692615,0.429112461,0.604448203,0.582642686
